game,turn,level,arm,adId,tier,reward,expiresIn,encrypted,chosen
0,23,0,NONE,"2F9KTlE1","Suicide mission",125,1,1,false
0,23,0,NONE,"keNEXjvq","Suicide mission",125,1,1,false
0,23,0,NONE,"8bdhRdew","Gamble",139,1,1,false
0,23,0,NONE,"fEipXvn2","Suicide mission",96,1,1,false
0,23,0,NONE,"CwmkOYSr","Piece of cake",61,6,,false
0,23,0,NONE,"sVjIJk6P","Gamble",62,7,,false
0,23,0,NONE,"Z9fjFmX7","Suicide mission",131,2,1,false
0,23,0,NONE,"xqlK8x6y","Piece of cake",105,7,,false
0,23,0,NONE,"iRQt4bZp","Gamble",105,7,,true
0,25,0,NONE,"dOoPnGsn","Piece of cake",75,3,,false
0,25,0,NONE,"CwmkOYSr","Piece of cake",61,4,,false
0,25,0,NONE,"sVjIJk6P","Gamble",62,5,,false
0,25,0,NONE,"xqlK8x6y","Piece of cake",105,5,,false
0,25,0,NONE,"tA06nSPV","Playing with fire",65,6,,false
0,25,0,NONE,"dTJskBKX","Gamble",135,2,1,false
0,25,0,NONE,"MqQpJ8ny","Suicide mission",129,1,1,true
0,25,0,NONE,"5757maht","Quite likely",67,6,,false
0,25,0,NONE,"iod5GwQ8","Walk in the park",126,2,1,false
0,25,0,NONE,"BjsbZQmI","Suicide mission",116,3,1,false
0,27,0,NONE,"dOoPnGsn","Piece of cake",75,1,,true
0,27,0,NONE,"CwmkOYSr","Piece of cake",61,2,,false
0,27,0,NONE,"sVjIJk6P","Gamble",62,3,,false
0,27,0,NONE,"xqlK8x6y","Piece of cake",105,3,,false
0,27,0,NONE,"tA06nSPV","Playing with fire",65,4,,false
0,27,0,NONE,"5757maht","Quite likely",67,4,,false
0,27,0,NONE,"BjsbZQmI","Suicide mission",116,1,1,false
0,27,0,NONE,"l7Sajx0N","Sure thing",97,6,,false
0,27,0,NONE,"B6MpOexr","Gamble",133,3,1,false
0,27,0,NONE,"SNhfUUiI","Rather detrimental",122,3,1,false
0,28,0,NONE,"CwmkOYSr","Piece of cake",61,1,,false
0,28,0,NONE,"sVjIJk6P","Gamble",62,2,,false
0,28,0,NONE,"xqlK8x6y","Piece of cake",105,2,,false
0,28,0,NONE,"tA06nSPV","Playing with fire",65,3,,false
0,28,0,NONE,"5757maht","Quite likely",67,3,,false
0,28,0,NONE,"l7Sajx0N","Sure thing",97,5,,true
0,28,0,NONE,"B6MpOexr","Gamble",133,2,1,false
0,28,0,NONE,"SNhfUUiI","Rather detrimental",122,2,1,false
0,28,0,NONE,"TI0kq8Zo","Impossible",99,2,2,false
0,28,0,NONE,"dlq1UbXA","Risky",149,2,1,false
0,29,0,NONE,"sVjIJk6P","Gamble",62,1,,false
0,29,0,NONE,"xqlK8x6y","Piece of cake",105,1,,false
0,29,0,NONE,"tA06nSPV","Playing with fire",65,2,,false
0,29,0,NONE,"5757maht","Quite likely",67,2,,false
0,29,0,NONE,"B6MpOexr","Gamble",133,1,1,false
0,29,0,NONE,"SNhfUUiI","Rather detrimental",122,1,1,false
0,29,0,NONE,"TI0kq8Zo","Impossible",99,1,2,false
0,29,0,NONE,"dlq1UbXA","Risky",149,1,1,false
0,29,0,NONE,"mZtVJgKF","Rather detrimental",71,7,,true
0,29,0,NONE,"MWGk10PD","Impossible",102,2,2,false
0,30,0,NONE,"tA06nSPV","Playing with fire",65,1,,false
0,30,0,NONE,"5757maht","Quite likely",67,1,,true
0,30,0,NONE,"MWGk10PD","Impossible",102,1,2,false
0,30,0,NONE,"NmjXLGxH","Quite likely",100,7,,false
0,30,0,NONE,"UN75lEts","Gamble",95,7,,false
0,30,0,NONE,"cdVR3oGR","Quite likely",119,7,,false
0,30,0,NONE,"75yEA3Az","Rather detrimental",110,3,1,false
0,30,0,NONE,"RE0Xmx0q","Rather detrimental",141,2,1,false
0,30,0,NONE,"MOD1rk24","Risky",113,2,1,false
0,30,0,NONE,"GBSICfGJ","Quite likely",95,7,,false
0,31,0,NONE,"NmjXLGxH","Quite likely",100,6,,false
0,31,0,NONE,"UN75lEts","Gamble",95,6,,false
0,31,0,NONE,"cdVR3oGR","Quite likely",119,6,,false
0,31,0,NONE,"75yEA3Az","Rather detrimental",110,2,1,false
0,31,0,NONE,"RE0Xmx0q","Rather detrimental",141,1,1,false
0,31,0,NONE,"MOD1rk24","Risky",113,1,1,false
0,31,0,NONE,"GBSICfGJ","Quite likely",95,6,,false
0,31,0,NONE,"STXH4xlO","Piece of cake",112,7,,true
0,31,0,NONE,"EuIpMWTX","Hmmm....",130,2,1,false
0,31,0,NONE,"jni70EpN","Gamble",62,7,,false
0,32,0,NONE,"NmjXLGxH","Quite likely",100,5,,false
0,32,0,NONE,"UN75lEts","Gamble",95,5,,false
0,32,0,NONE,"cdVR3oGR","Quite likely",119,5,,false
0,32,0,NONE,"75yEA3Az","Rather detrimental",110,1,1,false
0,32,0,NONE,"GBSICfGJ","Quite likely",95,5,,false
0,32,0,NONE,"EuIpMWTX","Hmmm....",130,1,1,false
0,32,0,NONE,"jni70EpN","Gamble",62,6,,false
0,32,0,NONE,"sRXIyeNk","Quite likely",91,7,,false
0,32,0,NONE,"CswK0zXo","Playing with fire",119,2,1,false
0,32,0,NONE,"UwXa38cW","Piece of cake",85,7,,true
0,33,0,NONE,"NmjXLGxH","Quite likely",100,4,,false
0,33,0,NONE,"UN75lEts","Gamble",95,4,,false
0,33,0,NONE,"cdVR3oGR","Quite likely",119,4,,false
0,33,0,NONE,"GBSICfGJ","Quite likely",95,4,,false
0,33,0,NONE,"jni70EpN","Gamble",62,5,,false
0,33,0,NONE,"sRXIyeNk","Quite likely",91,6,,false
0,33,0,NONE,"CswK0zXo","Playing with fire",119,1,1,false
0,33,0,NONE,"aNLCHIP4","Playing with fire",119,3,1,false
0,33,0,NONE,"3TmuewQF","Risky",89,7,,false
0,33,0,NONE,"ze2tgro3","Playing with fire",83,7,,true
0,34,0,NONE,"NmjXLGxH","Quite likely",100,3,,false
0,34,0,NONE,"UN75lEts","Gamble",95,3,,false
0,34,0,NONE,"cdVR3oGR","Quite likely",119,3,,false
0,34,0,NONE,"GBSICfGJ","Quite likely",95,3,,true
0,34,0,NONE,"jni70EpN","Gamble",62,4,,false
0,34,0,NONE,"sRXIyeNk","Quite likely",91,5,,false
0,34,0,NONE,"aNLCHIP4","Playing with fire",119,2,1,false
0,34,0,NONE,"3TmuewQF","Risky",89,6,,false
0,34,0,NONE,"eV6b3byy","Suicide mission",121,3,1,false
0,34,0,NONE,"Kw48sZp2","Suicide mission",148,2,1,false
0,35,0,NONE,"NmjXLGxH","Quite likely",100,2,,false
0,35,0,NONE,"UN75lEts","Gamble",95,2,,false
0,35,0,NONE,"cdVR3oGR","Quite likely",119,2,,false
0,35,0,NONE,"jni70EpN","Gamble",62,3,,false
0,35,0,NONE,"sRXIyeNk","Quite likely",91,4,,false
0,35,0,NONE,"aNLCHIP4","Playing with fire",119,1,1,false
0,35,0,NONE,"3TmuewQF","Risky",89,5,,false
0,35,0,NONE,"eV6b3byy","Suicide mission",121,2,1,false
0,35,0,NONE,"Kw48sZp2","Suicide mission",148,1,1,false
0,35,0,NONE,"6w1edZEk","Piece of cake",89,7,,true
0,36,0,NONE,"NmjXLGxH","Quite likely",100,1,,true
0,36,0,NONE,"UN75lEts","Gamble",95,1,,false
0,36,0,NONE,"cdVR3oGR","Quite likely",119,1,,false
0,36,0,NONE,"jni70EpN","Gamble",62,2,,false
0,36,0,NONE,"sRXIyeNk","Quite likely",91,3,,false
0,36,0,NONE,"3TmuewQF","Risky",89,4,,false
0,36,0,NONE,"eV6b3byy","Suicide mission",121,1,1,false
0,36,0,NONE,"yUA1nVuB","Walk in the park",73,7,,false
0,36,0,NONE,"Pt9FfBsO","Quite likely",72,7,,false
0,36,0,NONE,"ymUY9KJO","Playing with fire",72,7,,false
0,38,0,NONE,"sRXIyeNk","Quite likely",91,1,,true
0,38,0,NONE,"3TmuewQF","Risky",89,2,,false
0,38,0,NONE,"yUA1nVuB","Walk in the park",73,5,,false
0,38,0,NONE,"Pt9FfBsO","Quite likely",72,5,,false
0,38,0,NONE,"ymUY9KJO","Playing with fire",72,5,,false
0,38,0,NONE,"mzpqde2Q","Walk in the park",80,6,,false
0,38,0,NONE,"1lWcj4gb","Walk in the park",100,6,,false
0,38,0,NONE,"1RCzuMkQ","Piece of cake",89,6,,false
0,38,0,NONE,"FuvPdE0i","Gamble",84,6,,false
0,38,0,NONE,"uN2jXqXn","Piece of cake",101,7,,false
0,40,0,NONE,"yUA1nVuB","Walk in the park",73,3,,false
0,40,0,NONE,"Pt9FfBsO","Quite likely",72,3,,false
0,40,0,NONE,"ymUY9KJO","Playing with fire",72,3,,false
0,40,0,NONE,"mzpqde2Q","Walk in the park",80,4,,false
0,40,0,NONE,"1lWcj4gb","Walk in the park",100,4,,false
0,40,0,NONE,"1RCzuMkQ","Piece of cake",89,4,,true
0,40,0,NONE,"FuvPdE0i","Gamble",84,4,,false
0,40,0,NONE,"uN2jXqXn","Piece of cake",101,5,,false
0,40,0,NONE,"ALNSNU7w","Playing with fire",78,6,,false
0,40,0,NONE,"qqWiOeqm","Gamble",99,7,,false
0,41,0,NONE,"yUA1nVuB","Walk in the park",73,2,,false
0,41,0,NONE,"Pt9FfBsO","Quite likely",72,2,,false
0,41,0,NONE,"ymUY9KJO","Playing with fire",72,2,,false
0,41,0,NONE,"mzpqde2Q","Walk in the park",80,3,,false
0,41,0,NONE,"1lWcj4gb","Walk in the park",100,3,,false
0,41,0,NONE,"FuvPdE0i","Gamble",84,3,,false
0,41,0,NONE,"uN2jXqXn","Piece of cake",101,4,,true
0,41,0,NONE,"ALNSNU7w","Playing with fire",78,5,,false
0,41,0,NONE,"qqWiOeqm","Gamble",99,6,,false
0,41,0,NONE,"uea57PHn","Quite likely",72,7,,false
0,42,0,NONE,"yUA1nVuB","Walk in the park",73,1,,false
0,42,0,NONE,"Pt9FfBsO","Quite likely",72,1,,false
0,42,0,NONE,"ymUY9KJO","Playing with fire",72,1,,false
0,42,0,NONE,"mzpqde2Q","Walk in the park",80,2,,false
0,42,0,NONE,"1lWcj4gb","Walk in the park",100,2,,false
0,42,0,NONE,"FuvPdE0i","Gamble",84,2,,false
0,42,0,NONE,"ALNSNU7w","Playing with fire",78,4,,false
0,42,0,NONE,"qqWiOeqm","Gamble",99,5,,false
0,42,0,NONE,"uea57PHn","Quite likely",72,6,,true
0,42,0,NONE,"u0eyx28J","Suicide mission",63,7,,false
0,43,0,NONE,"mzpqde2Q","Walk in the park",80,1,,false
0,43,0,NONE,"1lWcj4gb","Walk in the park",100,1,,false
0,43,0,NONE,"FuvPdE0i","Gamble",84,1,,false
0,43,0,NONE,"ALNSNU7w","Playing with fire",78,3,,false
0,43,0,NONE,"qqWiOeqm","Gamble",99,4,,true
0,43,0,NONE,"u0eyx28J","Suicide mission",63,6,,false
0,43,0,NONE,"ymXAfrHF","Playing with fire",80,7,,false
0,43,0,NONE,"Hy9xdvPA","Walk in the park",74,7,,false
0,43,0,NONE,"TO318S6Z","Risky",84,7,,false
0,43,0,NONE,"TogrZXCK","Piece of cake",81,7,,false
0,45,0,NONE,"ALNSNU7w","Playing with fire",78,1,,true
0,45,0,NONE,"u0eyx28J","Suicide mission",63,4,,false
0,45,0,NONE,"ymXAfrHF","Playing with fire",80,5,,false
0,45,0,NONE,"Hy9xdvPA","Walk in the park",74,5,,false
0,45,0,NONE,"TO318S6Z","Risky",84,5,,false
0,45,0,NONE,"TogrZXCK","Piece of cake",81,5,,false
0,45,0,NONE,"RHOCvLzo","Gamble",93,6,,false
0,45,0,NONE,"GXLtculL","Suicide mission",75,6,,false
0,45,0,NONE,"LAWJFK5z","Playing with fire",65,6,,false
0,45,0,NONE,"nnev9aG0","Piece of cake",94,6,,false
0,46,0,NONE,"u0eyx28J","Suicide mission",63,3,,false
0,46,0,NONE,"ymXAfrHF","Playing with fire",80,4,,false
0,46,0,NONE,"Hy9xdvPA","Walk in the park",74,4,,false
0,46,0,NONE,"TO318S6Z","Risky",84,4,,false
0,46,0,NONE,"TogrZXCK","Piece of cake",81,4,,true
0,46,0,NONE,"RHOCvLzo","Gamble",93,5,,false
0,46,0,NONE,"GXLtculL","Suicide mission",75,5,,false
0,46,0,NONE,"LAWJFK5z","Playing with fire",65,5,,false
0,46,0,NONE,"nnev9aG0","Piece of cake",94,5,,false
0,46,0,NONE,"7mRcj40Y","Gamble",78,7,,false
0,47,0,NONE,"u0eyx28J","Suicide mission",63,2,,false
0,47,0,NONE,"ymXAfrHF","Playing with fire",80,3,,false
0,47,0,NONE,"Hy9xdvPA","Walk in the park",74,3,,false
0,47,0,NONE,"TO318S6Z","Risky",84,3,,false
0,47,0,NONE,"RHOCvLzo","Gamble",93,4,,false
0,47,0,NONE,"GXLtculL","Suicide mission",75,4,,false
0,47,0,NONE,"LAWJFK5z","Playing with fire",65,4,,false
0,47,0,NONE,"nnev9aG0","Piece of cake",94,4,,true
0,47,0,NONE,"7mRcj40Y","Gamble",78,6,,false
0,47,0,NONE,"md2fdz79","Playing with fire",74,7,,false
